Año,ID_estado,Nombre_estado,ID_municipio,Municipio,Partido,Votos,Votos_validos,Votos_candidato_sin_registro,Votos_nulos,Total_de_votos,Lista_nominal,votos_coalicion,Coalición
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PCPP_PSI,0,32456,14,982,33452,59528,2604,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PCPP_NAP,0,32456,14,982,33452,59528,2656,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PSI_NAP,0,32456,14,982,33452,59528,2650,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_PCPP_PSI,0,32456,14,982,33452,59528,4554,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_PCPP_NAP,0,32456,14,982,33452,59528,4606,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_PSI_NAP,0,32456,14,982,33452,59528,4600,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PCPP_MORENA,0,32456,14,982,33452,59528,9268,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PCPP_NAP,0,32456,14,982,33452,59528,3834,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PSI_MORENA,0,32456,14,982,33452,59528,9262,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_MORENA_NAP,0,32456,14,982,33452,59528,9314,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PCPP_PSI_NAP,0,32456,14,982,33452,59528,814,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PAN_PRI,182,32456,14,982,33452,59528,3083,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PAN_PRD,0,32456,14,982,33452,59528,4851,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PAN_PCPP,0,32456,14,982,33452,59528,1065,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PAN_PSI,0,32456,14,982,33452,59528,1059,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PAN_NAP,0,32456,14,982,33452,59528,1111,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PRD,0,32456,14,982,33452,59528,6138,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PCPP,0,32456,14,982,33452,59528,2352,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_PSI,0,32456,14,982,33452,59528,2346,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRI_NAP,0,32456,14,982,33452,59528,2398,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_PCPP,0,32456,14,982,33452,59528,4302,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_PSI,0,32456,14,982,33452,59528,4296,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PRD_NAP,0,32456,14,982,33452,59528,4348,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PVEM,0,32456,14,982,33452,59528,5311,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PCPP,0,32456,14,982,33452,59528,3530,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_PSI,0,32456,14,982,33452,59528,3524,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PT_NAP,0,32456,14,982,33452,59528,3576,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PVEM_PCPP,0,32456,14,982,33452,59528,2297,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PVEM_PSI,0,32456,14,982,33452,59528,2291,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PVEM_NAP,0,32456,14,982,33452,59528,2343,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,MC_PSI,0,32456,14,982,33452,59528,1491,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PCPP_PSI,0,32456,14,982,33452,59528,510,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PCPP_MORENA,0,32456,14,982,33452,59528,5996,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PCPP_NAP,0,32456,14,982,33452,59528,562,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PSI_MORENA,0,32456,14,982,33452,59528,5990,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,PSI_NAP,0,32456,14,982,33452,59528,556,Sí
2021,21,PUEBLA,76,HUEJOTZINGO,MORENA_NAP,0,32456,14,982,33452,59528,6042,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,PRI,2465,5755,3,185,5943,8800,2465,No
2021,21,PUEBLA,77,HUEYAPAN,PRD,30,5755,3,185,5943,8800,30,No
2021,21,PUEBLA,77,HUEYAPAN,PT,645,5755,3,185,5943,8800,645,No
2021,21,PUEBLA,77,HUEYAPAN,PVEM,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,MC,43,5755,3,185,5943,8800,43,No
2021,21,PUEBLA,77,HUEYAPAN,PCPP,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,PSI,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,MORENA,524,5755,3,185,5943,8800,524,No
2021,21,PUEBLA,77,HUEYAPAN,NAP,1880,5755,3,185,5943,8800,1880,No
2021,21,PUEBLA,77,HUEYAPAN,PES,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,RSP,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,FXM,0,5755,3,185,5943,8800,0,No
2021,21,PUEBLA,77,HUEYAPAN,PT_MORENA,0,5755,3,185,5943,8800,1169,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PCPP_PSI_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PCPP_PSI,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PCPP_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PSI_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PCPP_PSI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PCPP_PSI_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PCPP_PSI_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PCPP,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_PSI,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PCPP_PSI,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PCPP_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PSI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PCPP_PSI,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PCPP_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PSI_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PCPP_PSI_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PCPP_PSI,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PCPP_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PSI_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PCPP_PSI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PCPP_PSI_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PRD,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PCPP,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_PSI,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PCPP,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_PSI,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PCPP_PSI,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PCPP_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PSI_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PCPP,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_PSI,0,5755,3,185,5943,8800,2495,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD_NAP,0,5755,3,185,5943,8800,4375,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PCPP_PSI,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PCPP_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PSI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PCPP_PSI,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PCPP_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PSI_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PCPP_MORENA,0,5755,3,185,5943,8800,1169,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PCPP_NAP,0,5755,3,185,5943,8800,2525,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PSI_MORENA,0,5755,3,185,5943,8800,1169,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_MORENA_NAP,0,5755,3,185,5943,8800,3049,Sí
2021,21,PUEBLA,77,HUEYAPAN,PCPP_PSI_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRI,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PRD,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PCPP,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_PSI,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PAN_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PRD,28,5755,3,185,5943,8800,2523,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PCPP,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_PSI,0,5755,3,185,5943,8800,2465,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRI_NAP,0,5755,3,185,5943,8800,4345,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PCPP,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_PSI,0,5755,3,185,5943,8800,30,Sí
2021,21,PUEBLA,77,HUEYAPAN,PRD_NAP,0,5755,3,185,5943,8800,1910,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PVEM,0,5755,3,185,5943,8800,645,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PCPP,0,5755,3,185,5943,8800,645,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_PSI,0,5755,3,185,5943,8800,645,Sí
2021,21,PUEBLA,77,HUEYAPAN,PT_NAP,140,5755,3,185,5943,8800,2665,Sí
2021,21,PUEBLA,77,HUEYAPAN,PVEM_PCPP,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PVEM_PSI,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PVEM_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,MC_PSI,0,5755,3,185,5943,8800,43,Sí
2021,21,PUEBLA,77,HUEYAPAN,PCPP_PSI,0,5755,3,185,5943,8800,0,Sí
2021,21,PUEBLA,77,HUEYAPAN,PCPP_MORENA,0,5755,3,185,5943,8800,524,Sí
2021,21,PUEBLA,77,HUEYAPAN,PCPP_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,PSI_MORENA,0,5755,3,185,5943,8800,524,Sí
2021,21,PUEBLA,77,HUEYAPAN,PSI_NAP,0,5755,3,185,5943,8800,1880,Sí
2021,21,PUEBLA,77,HUEYAPAN,MORENA_NAP,0,5755,3,185,5943,8800,2404,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN,5905,12292,1,394,12687,20172,5905,No
2021,21,PUEBLA,78,HUEYTAMALCO,PRI,4592,12292,1,394,12687,20172,4592,No
2021,21,PUEBLA,78,HUEYTAMALCO,PRD,33,12292,1,394,12687,20172,33,No
2021,21,PUEBLA,78,HUEYTAMALCO,PT,295,12292,1,394,12687,20172,295,No
2021,21,PUEBLA,78,HUEYTAMALCO,PVEM,38,12292,1,394,12687,20172,38,No
2021,21,PUEBLA,78,HUEYTAMALCO,MC,41,12292,1,394,12687,20172,41,No
2021,21,PUEBLA,78,HUEYTAMALCO,PCPP,0,12292,1,394,12687,20172,0,No
2021,21,PUEBLA,78,HUEYTAMALCO,PSI,58,12292,1,394,12687,20172,58,No
2021,21,PUEBLA,78,HUEYTAMALCO,MORENA,1164,12292,1,394,12687,20172,1164,No
2021,21,PUEBLA,78,HUEYTAMALCO,NAP,64,12292,1,394,12687,20172,64,No
2021,21,PUEBLA,78,HUEYTAMALCO,PES,47,12292,1,394,12687,20172,47,No
2021,21,PUEBLA,78,HUEYTAMALCO,RSP,0,12292,1,394,12687,20172,0,No
2021,21,PUEBLA,78,HUEYTAMALCO,FXM,0,12292,1,394,12687,20172,0,No
2021,21,PUEBLA,78,HUEYTAMALCO,PT_MORENA,43,12292,1,394,12687,20172,1502,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PCPP_PSI_NAP,0,12292,1,394,12687,20172,10652,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PCPP_PSI,0,12292,1,394,12687,20172,10588,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PCPP_NAP,0,12292,1,394,12687,20172,10594,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PSI_NAP,0,12292,1,394,12687,20172,10652,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PCPP_PSI_NAP,0,12292,1,394,12687,20172,10619,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PCPP_PSI_NAP,0,12292,1,394,12687,20172,6060,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PCPP_PSI_NAP,0,12292,1,394,12687,20172,4747,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PCPP,0,12292,1,394,12687,20172,10530,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_PSI,0,12292,1,394,12687,20172,10588,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD_NAP,0,12292,1,394,12687,20172,10594,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PCPP_PSI,0,12292,1,394,12687,20172,10555,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PCPP_NAP,0,12292,1,394,12687,20172,10561,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PSI_NAP,0,12292,1,394,12687,20172,10619,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PCPP_PSI,0,12292,1,394,12687,20172,5996,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PCPP_NAP,0,12292,1,394,12687,20172,6002,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PSI_NAP,0,12292,1,394,12687,20172,6060,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PCPP_PSI_NAP,0,12292,1,394,12687,20172,6027,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PCPP_PSI,0,12292,1,394,12687,20172,4683,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PCPP_NAP,0,12292,1,394,12687,20172,4689,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PSI_NAP,0,12292,1,394,12687,20172,4747,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PCPP_PSI_NAP,0,12292,1,394,12687,20172,4714,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PCPP_PSI_NAP,0,12292,1,394,12687,20172,155,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PRD,0,12292,1,394,12687,20172,10530,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PCPP,0,12292,1,394,12687,20172,10497,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_PSI,0,12292,1,394,12687,20172,10555,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI_NAP,0,12292,1,394,12687,20172,10561,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PCPP,0,12292,1,394,12687,20172,5938,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_PSI,0,12292,1,394,12687,20172,5996,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD_NAP,0,12292,1,394,12687,20172,6002,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PCPP_PSI,0,12292,1,394,12687,20172,5963,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PCPP_NAP,0,12292,1,394,12687,20172,5969,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PSI_NAP,0,12292,1,394,12687,20172,6027,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PCPP,0,12292,1,394,12687,20172,4625,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_PSI,0,12292,1,394,12687,20172,4683,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD_NAP,0,12292,1,394,12687,20172,4689,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PCPP_PSI,0,12292,1,394,12687,20172,4650,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PCPP_NAP,0,12292,1,394,12687,20172,4656,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PSI_NAP,0,12292,1,394,12687,20172,4714,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PCPP_PSI,0,12292,1,394,12687,20172,91,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PCPP_NAP,0,12292,1,394,12687,20172,97,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PSI_NAP,0,12292,1,394,12687,20172,155,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PCPP_MORENA,0,12292,1,394,12687,20172,1459,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PCPP_NAP,0,12292,1,394,12687,20172,359,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PSI_MORENA,0,12292,1,394,12687,20172,1517,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_MORENA_NAP,0,12292,1,394,12687,20172,1523,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PCPP_PSI_NAP,0,12292,1,394,12687,20172,122,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRI,0,12292,1,394,12687,20172,10497,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PRD,0,12292,1,394,12687,20172,5938,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PCPP,0,12292,1,394,12687,20172,5905,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_PSI,0,12292,1,394,12687,20172,5963,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PAN_NAP,0,12292,1,394,12687,20172,5969,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PRD,12,12292,1,394,12687,20172,4637,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PCPP,0,12292,1,394,12687,20172,4592,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_PSI,0,12292,1,394,12687,20172,4650,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRI_NAP,0,12292,1,394,12687,20172,4656,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PCPP,0,12292,1,394,12687,20172,33,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_PSI,0,12292,1,394,12687,20172,91,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PRD_NAP,0,12292,1,394,12687,20172,97,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PVEM,0,12292,1,394,12687,20172,333,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PCPP,0,12292,1,394,12687,20172,295,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_PSI,0,12292,1,394,12687,20172,353,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PT_NAP,0,12292,1,394,12687,20172,359,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PVEM_PCPP,0,12292,1,394,12687,20172,38,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PVEM_PSI,0,12292,1,394,12687,20172,96,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PVEM_NAP,0,12292,1,394,12687,20172,102,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,MC_PSI,0,12292,1,394,12687,20172,99,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PCPP_PSI,0,12292,1,394,12687,20172,58,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PCPP_MORENA,0,12292,1,394,12687,20172,1164,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PCPP_NAP,0,12292,1,394,12687,20172,64,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PSI_MORENA,0,12292,1,394,12687,20172,1222,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,PSI_NAP,0,12292,1,394,12687,20172,122,Sí
2021,21,PUEBLA,78,HUEYTAMALCO,MORENA_NAP,0,12292,1,394,12687,20172,1228,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN,36,3408,0,141,3549,4454,36,No
2021,21,PUEBLA,79,HUEYTLALPAN,PRI,1513,3408,0,141,3549,4454,1513,No
2021,21,PUEBLA,79,HUEYTLALPAN,PRD,9,3408,0,141,3549,4454,9,No
2021,21,PUEBLA,79,HUEYTLALPAN,PT,280,3408,0,141,3549,4454,280,No
2021,21,PUEBLA,79,HUEYTLALPAN,PVEM,0,3408,0,141,3549,4454,0,No
2021,21,PUEBLA,79,HUEYTLALPAN,MC,168,3408,0,141,3549,4454,168,No
2021,21,PUEBLA,79,HUEYTLALPAN,PCPP,544,3408,0,141,3549,4454,544,No
2021,21,PUEBLA,79,HUEYTLALPAN,PSI,31,3408,0,141,3549,4454,31,No
2021,21,PUEBLA,79,HUEYTLALPAN,MORENA,347,3408,0,141,3549,4454,347,No
2021,21,PUEBLA,79,HUEYTLALPAN,NAP,0,3408,0,141,3549,4454,0,No
2021,21,PUEBLA,79,HUEYTLALPAN,PES,20,3408,0,141,3549,4454,20,No
2021,21,PUEBLA,79,HUEYTLALPAN,RSP,0,3408,0,141,3549,4454,0,No
2021,21,PUEBLA,79,HUEYTLALPAN,FXM,419,3408,0,141,3549,4454,419,No
2021,21,PUEBLA,79,HUEYTLALPAN,PT_MORENA,13,3408,0,141,3549,4454,640,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PCPP_PSI_NAP,0,3408,0,141,3549,4454,2133,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PCPP_PSI,0,3408,0,141,3549,4454,2133,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PCPP_NAP,0,3408,0,141,3549,4454,2102,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PSI_NAP,0,3408,0,141,3549,4454,1589,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PCPP_PSI_NAP,0,3408,0,141,3549,4454,2124,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRD_PCPP_PSI_NAP,0,3408,0,141,3549,4454,620,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PRI_PRD_PCPP_PSI_NAP,0,3408,0,141,3549,4454,2097,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PCPP,0,3408,0,141,3549,4454,2102,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_PSI,0,3408,0,141,3549,4454,1589,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PRD_NAP,0,3408,0,141,3549,4454,1558,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PCPP_PSI,0,3408,0,141,3549,4454,2124,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PCPP_NAP,0,3408,0,141,3549,4454,2093,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRI_PSI_NAP,0,3408,0,141,3549,4454,1580,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRD_PCPP_PSI,0,3408,0,141,3549,4454,620,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRD_PCPP_NAP,0,3408,0,141,3549,4454,589,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PRD_PSI_NAP,0,3408,0,141,3549,4454,76,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PAN_PCPP_PSI_NAP,0,3408,0,141,3549,4454,611,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PRI_PRD_PCPP_PSI,0,3408,0,141,3549,4454,2097,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PRI_PRD_PCPP_NAP,0,3408,0,141,3549,4454,2066,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PRI_PRD_PSI_NAP,0,3408,0,141,3549,4454,1553,Sí
2021,21,PUEBLA,79,HUEYTLALPAN,PRI_PCPP_PSI_NAP,0,3408,0,141,3549,4454,2088,Sí
