ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,NAP,PES,RSP,FXM,PT_MORENA,PAN_PRI_PRD_PCPP_PSI_NAP,PAN_PRI_PRD_PCPP_PSI,PAN_PRI_PRD_PCPP_NAP,PAN_PRI_PRD_PSI_NAP,PAN_PRI_PCPP_PSI_NAP,PAN_PRD_PCPP_PSI_NAP,PRI_PRD_PCPP_PSI_NAP,PAN_PRI_PRD_PCPP,PAN_PRI_PRD_PSI,PAN_PRI_PRD_NAP,PAN_PRI_PCPP_PSI,PAN_PRI_PCPP_NAP,PAN_PRI_PSI_NAP,PAN_PRD_PCPP_PSI,PAN_PRD_PCPP_NAP,PAN_PRD_PSI_NAP,PAN_PCPP_PSI_NAP,PRI_PRD_PCPP_PSI,PRI_PRD_PCPP_NAP,PRI_PRD_PSI_NAP,PRI_PCPP_PSI_NAP,PRD_PCPP_PSI_NAP,PAN_PRI_PRD,PAN_PRI_PCPP,PAN_PRI_PSI,PAN_PRI_NAP,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PRD_NAP,PAN_PCPP_PSI,PAN_PCPP_NAP,PAN_PSI_NAP,PRI_PRD_PCPP,PRI_PRD_PSI,PRI_PRD_NAP,PRI_PCPP_PSI,PRI_PCPP_NAP,PRI_PSI_NAP,PRD_PCPP_PSI,PRD_PCPP_NAP,PRD_PSI_NAP,PT_PCPP_MORENA,PT_PCPP_NAP,PT_PSI_MORENA,PT_MORENA_NAP,PCPP_PSI_NAP,PAN_PRI,PAN_PRD,PAN_PCPP,PAN_PSI,PAN_NAP,PRI_PRD,PRI_PCPP,PRI_PSI,PRI_NAP,PRD_PCPP,PRD_PSI,PRD_NAP,PT_PVEM,PT_PCPP,PT_PSI,PT_NAP,PVEM_PCPP,PVEM_PSI,PVEM_NAP,MC_PSI,PCPP_PSI,PCPP_MORENA,PCPP_NAP,PSI_MORENA,PSI_NAP,MORENA_NAP,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,48,CHIAUTLA,17,34,2972,2014,55,711,31,0,29,0,2835,62,30,138,621,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,9653,3,300,9956,16905,
21,PUEBLA,52,CHIETLA,20,50,297,2530,70,289,72,5062,0,92,6503,272,77,270,172,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,16021,4,640,16665,28034,
21,PUEBLA,57,CHILA DE LA SAL,2,3,0,362,152,396,3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,924,0,9,933,1205,
21,PUEBLA,33,COHETZALA,2,3,0,10,2,4,0,0,366,6,335,0,0,0,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,845,0,61,906,1202,
21,PUEBLA,34,COHUECAN,3,6,1072,997,11,20,0,3,11,18,324,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,2471,0,87,2558,3659,
21,PUEBLA,70,HUAQUECHULA,19,39,2007,3464,70,229,295,62,0,2593,2130,655,0,122,1055,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,12815,6,410,13231,20697,
21,PUEBLA,74,HUEHUETLAN EL CHICO,6,13,209,1930,19,0,66,21,1505,20,1191,212,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,5188,0,135,5323,7485,
21,PUEBLA,83,IXCAMILPA DE GUERRERO,3,7,7,38,4,0,0,92,0,857,103,480,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2118,0,69,2187,3066,
21,PUEBLA,87,IZUCAR DE MATAMOROS,34,104,626,6286,1129,449,832,1193,1002,922,8068,577,453,803,4613,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,,,,,,,,,,,,27790,171,1210,29171,59857,
21,PUEBLA,89,JOLALPAN,6,16,35,2045,1099,913,0,852,3,295,1313,32,0,0,352,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,,,,,,,,,,,,7121,9,179,7309,9365,
21,PUEBLA,159,TEOTLALCO,4,6,0,692,0,0,0,312,377,0,0,427,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1808,0,31,1839,2616,
21,PUEBLA,164,TEPEMAXALCO,1,2,5,206,4,0,8,1,0,326,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,577,0,29,606,854,
21,PUEBLA,165,TEPEOJUMA,6,15,84,2111,87,351,9,189,0,51,1351,36,14,0,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,9,2,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,,,,,,,,,,,,4438,25,156,4619,6880,
21,PUEBLA,167,TEPEXCO,3,8,87,787,27,0,4,131,3,0,369,0,1279,554,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3541,1,92,3634,5098,
21,PUEBLA,175,TILAPA,3,14,154,1226,14,43,0,425,13,1172,1605,0,39,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4828,0,95,4923,6983,
21,PUEBLA,185,TLAPANALA,5,12,15,1424,7,157,46,927,304,13,439,712,11,279,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4509,2,116,4627,6887,
21,PUEBLA,198,XICOTLAN,2,2,18,5,0,3,0,357,437,1,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,916,0,35,951,1109,
21,PUEBLA,3,ACATLAN,18,52,3565,3359,371,796,642,160,526,1464,2531,206,470,262,1091,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,15915,0,621,16536,28756,
21,PUEBLA,7,AHUATLAN,4,5,6,664,386,8,34,140,0,2,52,0,275,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1572,0,42,1614,2490,
21,PUEBLA,9,AHUEHUETITLA,1,4,7,224,32,12,0,7,0,342,129,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,783,382,79,1244,1814,
21,PUEBLA,24,AXUTLA,2,3,254,5,9,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,504,0,23,527,1049,
21,PUEBLA,53,CHIGMECATITLAN,2,2,330,265,0,5,133,0,0,8,138,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,982,0,21,1003,1168,
21,PUEBLA,56,CHILA,4,8,14,969,1005,10,0,41,222,23,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,2838,0,75,2913,4121,
21,PUEBLA,60,CHINANTLA,3,5,263,362,3,0,0,0,261,99,223,0,58,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1380,1,28,1409,2406,
21,PUEBLA,32,COATZINGO,3,6,0,11,427,81,407,6,0,5,69,0,15,579,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1621,0,56,1677,2254,
21,PUEBLA,43,CUAYUCA DE ANDRADE,4,9,0,1017,64,0,810,1,5,5,308,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2215,0,45,2260,2951,
21,PUEBLA,63,EPATLAN,2,6,863,37,12,260,0,584,0,0,655,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2424,4,68,2496,3628,
21,PUEBLA,67,GUADALUPE,4,9,1541,1715,9,0,0,15,0,27,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3744,0,135,3879,5453,
21,PUEBLA,71,HUATLATLAUCA,6,11,960,167,108,0,522,36,0,0,1516,0,30,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3636,22,91,3749,5177,
21,PUEBLA,75,HUEHUETLAN EL GRANDE,5,10,7,961,3,60,9,764,1,0,141,1,581,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2631,0,66,2697,4960,
21,PUEBLA,81,HUITZILTEPEC,3,7,13,21,1445,49,12,8,0,27,885,0,0,0,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,,,,,,,,,,,,2541,0,75,2616,4178,
21,PUEBLA,97,LA MAGDALENA TLATLAUQUITEPEC,1,1,2,29,141,0,0,0,50,0,105,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,430,0,7,437,501,
21,PUEBLA,100,MOLCAXAC,5,8,15,806,13,25,602,498,0,304,428,0,0,14,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3310,1,108,3419,4897,
21,PUEBLA,113,PETLALCINGO,6,16,28,2298,1650,27,14,376,8,0,458,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4874,0,129,5003,7192,
21,PUEBLA,114,PIAXTLA,5,9,6,544,120,956,0,4,0,27,779,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,,,,,,,,,,,2503,2,47,2552,4034,
21,PUEBLA,128,SAN JERONIMO XAYACATLAN,4,7,5,1135,666,0,0,5,2,15,463,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2318,0,89,2407,3241,
21,PUEBLA,132,SAN JUAN ATZOMPA,1,2,37,255,2,0,4,0,0,1,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,658,0,17,675,805,
21,PUEBLA,134,SAN MARTIN TOTOLTEPEC,1,1,1,5,3,0,0,192,0,0,241,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,445,0,20,465,611,
21,PUEBLA,136,SAN MIGUEL IXITLAN,1,1,54,140,2,1,0,154,14,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,380,0,6,386,480,
21,PUEBLA,140,SAN PABLO ANICANO,2,5,10,1439,7,0,1,6,1,9,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2265,2,38,2305,2957,
21,PUEBLA,142,SAN PEDRO YELOIXTLAHUACA,2,5,458,498,1,0,4,0,185,79,105,268,0,8,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2182,0,48,2230,2911,
21,PUEBLA,146,SANTA CATARINA TLALTEMPAN,1,1,65,159,3,0,112,0,0,41,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,528,0,15,543,699,
21,PUEBLA,147,SANTA INES AHUATEMPAN,4,8,47,1468,104,190,20,10,0,21,1440,0,17,0,87,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,3513,1,63,3577,4779,
21,PUEBLA,154,TECOMATLAN,5,10,44,1449,19,59,0,0,0,29,537,0,14,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,2213,1,65,2279,4800,
21,PUEBLA,156,TEHUITZINGO,8,21,146,2082,12,2590,0,10,0,81,823,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,6034,0,121,6155,9858,
21,PUEBLA,158,TEOPANTLAN,5,8,665,539,6,430,0,267,0,21,224,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2170,0,80,2250,3310,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,28,100,3874,30,171,88,38,19,0,3120,507,1196,122,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,9369,4,313,9686,15187,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,4,19,87,700,0,260,3,0,0,956,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2033,4,63,2100,2813,
21,PUEBLA,189,TOCHTEPEC,7,22,600,936,2238,270,36,0,18,45,3077,9,195,949,371,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,9441,3,282,9726,14713,
21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,2,3,187,163,0,24,0,0,0,1,134,284,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,796,8,12,816,970,
21,PUEBLA,191,TULCINGO,7,15,22,1892,22,18,1131,11,140,27,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,4276,0,118,4394,7476,
21,PUEBLA,196,XAYACATLAN DE BRAVO,2,3,4,283,348,0,25,22,0,2,5,371,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1107,0,37,1144,1428,
21,PUEBLA,201,XOCHILTEPEC,2,4,498,23,385,0,0,87,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1205,298,58,1561,2490,
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,3,8,13,515,39,0,1114,1500,3,5,74,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,3311,0,122,3433,4816,
21,PUEBLA,206,ZACAPALA,4,7,457,930,5,569,12,3,0,96,217,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2301,1,51,2353,3330,
21,PUEBLA,18,ATEXCAL,6,8,23,949,2,0,12,0,575,405,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,2121,0,66,2187,2917,
21,PUEBLA,27,CALTEPEC,7,9,641,197,13,87,440,9,507,22,421,16,416,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2794,0,68,2862,3602,
